Trnst ID,Settled Date,Description,Debit,Credit,Balance
94038612,2024-12-16T07:17:48Z,"Master30xx,Order ID: 221897, Ref.: 221897",320,0,320
94047821,2024-12-16T07:38:57Z,"JahidRD,Order ID: 221906, Ref.: 221906",200,0,200
94049972,2024-12-16T07:43:35Z,"Akash321,Order ID: 221908, Ref.: 221908",400,0,400
94050999,2024-12-16T07:45:33Z,"JahidRD,Order ID: 221910, Ref.: 221910",500,0,500
94052672,2024-12-16T07:50:03Z,"Atik296,Order ID: 221913, Ref.: 221913",300,0,300
94053953,2024-12-16T07:53:45Z,"JahidRD,Order ID: 221916, Ref.: 221916",200,0,200
94055537,2024-12-16T07:58:40Z,"Mohasin500,Order ID: 221918, Ref.: 221918",5000,0,5000
94062617,2024-12-16T08:16:02Z,"Ponu10,Order ID: 221923, Ref.: 221923",2000,0,2000
94070079,2024-12-16T08:35:03Z,"Raton57,Order ID: 221933, Ref.: 221933",200,0,200
94078372,2024-12-16T08:52:07Z,"Rubelmahmu,Order ID: 221938, Ref.: 221938",500,0,500
94087832,2024-12-16T09:12:29Z,"Abdullah899,Order ID: 221942, Ref.: 221942",200,0,200
94093488,2024-12-16T09:26:56Z,"Tarunray,Order ID: 221945, Ref.: 221945",200,0,200
94107372,2024-12-16T09:58:23Z,"Ankon,Order ID: 221954, Ref.: 221954",285,0,285
94108128,2024-12-16T09:59:16Z,"rifat5516,Order ID: 221955, Ref.: 221955",1000,0,1000
94108795,2024-12-16T10:00:45Z,"JDPavel,Deposit to JDPavel manual deposit BLG752KGBX",90,0,90
94109760,2024-12-16T10:03:13Z,"Zakirhossin,Order ID: 221958, Ref.: 221958",200,0,200
94111216,2024-12-16T10:06:38Z,"JahidRD,Order ID: 221935, Ref.: 221935",500,0,500
94120677,2024-12-16T10:27:19Z,"mdkanson11,Order ID: 221964, Ref.: 221964",200,0,200
94123863,2024-12-16T10:33:21Z,"rifat5516,Withdraw, Account No. 01755164915",0,1900,0
94135242,2024-12-16T10:55:54Z,"Akash321,Order ID: 221983, Ref.: 221983",290,0,290
94137649,2024-12-16T11:01:52Z,"Gajisuvo,Order ID: 221987, Ref.: 221987",300,0,300
94137757,2024-12-16T11:02:14Z,"Raj4055,Order ID: 221990, Ref.: 221990",200,0,200
94139921,2024-12-16T11:07:06Z,"Hafiz1990AD,Order ID: 221991, Ref.: 221991",200,0,200
94146102,2024-12-16T11:21:28Z,"Tarunray,Order ID: 221992, Ref.: 221992",200,0,200
94164303,2024-12-16T11:47:19Z,"Nooralma,Order ID: 222001, Ref.: 222001",250,0,250
94171892,2024-12-16T12:02:34Z,"Sharif87,Order ID: 222003, Ref.: 222003",500,0,500
94177024,2024-12-16T12:11:58Z,"oskan,Order ID: 222005, Ref.: 222005",200,0,200
94181167,2024-12-16T12:19:55Z,"sofikul54,Order ID: 222008, Ref.: 222008",300,0,300
94192830,2024-12-16T12:43:19Z,"rasel591,Order ID: 222014, Ref.: 222014",200,0,200
94204880,2024-12-16T13:04:24Z,"ANABIYA5866,Order ID: 222020, Ref.: 222020",1000,0,1000
94204965,2024-12-16T13:04:35Z,"Rubelmahmu,Order ID: 222019, Ref.: 222019",200,0,200
94205419,2024-12-16T13:05:21Z,"Atik296,Order ID: 222021, Ref.: 222021",300,0,300
94209241,2024-12-16T13:12:12Z,"Atik296,Order ID: 222023, Ref.: 222023",200,0,200
94211196,2024-12-16T13:15:45Z,"yusuf2000,Order ID: 222024, Ref.: 222024",200,0,200
94216324,2024-12-16T13:25:22Z,"Hnhasan,BLG25AIXBi",1300,0,1300
94224485,2024-12-16T13:41:07Z,"Rubelmahmu,Withdraw, Account No. 01609032575",0,500,0
94225975,2024-12-16T13:44:34Z,"mdfforid,Order ID: 222031, Ref.: 222031",200,0,200
94226714,2024-12-16T13:45:44Z,"mdjabbar6,Order ID: 222032, Ref.: 222032",290,0,290
94236033,2024-12-16T14:02:17Z,"akash008ar,Order ID: 222044, Ref.: 222044",300,0,300
94239734,2024-12-16T14:10:31Z,"sahinkam,Order ID: 222025, Ref.: 222025",209,0,209
94239836,2024-12-16T14:10:45Z,"AbuSaim71ar,73H2l8RH manully deposit",200,0,200
94244393,2024-12-16T14:20:17Z,"juton8367,Order ID: 222052, Ref.: 222052",500,0,500
94251241,2024-12-16T14:31:55Z,"Mosharrof666,Order ID: 222056, Ref.: 222056",300,0,300
94251454,2024-12-16T14:32:19Z,"Atik296,Order ID: 222059, Ref.: 222059",490,0,490
94257573,2024-12-16T14:43:52Z,"JDPavel,BlG15CI7A9",130,0,130
94265720,2024-12-16T14:59:17Z,"Rubelmahmu,Order ID: 222062, Ref.: 222062",290,0,290
94273884,2024-12-16T15:14:33Z,"Rubelmahmu,reverse extra bouns",15,0,15
94274533,2024-12-16T15:15:37Z,"shibuRD,Order ID: 222067, Ref.: 222067",200,0,200
94274553,2024-12-16T15:15:39Z,"juton8367,WDR APPROVED, Account No. 01606542015",0,510,0
94274982,2024-12-16T15:16:20Z,"Atik296,WDR APPROVED, Account No. 01722601558",0,1200,0
94277406,2024-12-16T15:20:35Z,"ParbasAD,Order ID: 222070, Ref.: 222070",500,0,500
94286549,2024-12-16T15:35:40Z,"shibuRD,Order ID: 222071, Ref.: 222071",300,0,300
94306341,2024-12-16T16:07:33Z,"souravami1010,WDR APPROVED, Account No. 01794408887",0,900,0
94309615,2024-12-16T16:12:33Z,"souravami1010,Order ID: 222085, Ref.: 222085",300,0,300
94316383,2024-12-16T16:23:38Z,"Mosharrof666,Withdraw, Account No. 01905866088",0,2000,0
94317178,2024-12-16T16:25:14Z,"mdfforid,WDR APPROVED, Account No. 01744174115",0,500,0
94320514,2024-12-16T16:31:23Z,"JahidRD,Order ID: 222096, Ref.: 222096",1000,0,1000
94321329,2024-12-16T16:32:41Z,"Shahidu,Order ID: 222097, Ref.: 222097",200,0,200
94329816,2024-12-16T16:46:48Z,"Mahadi321,Order ID: 222101, Ref.: 222101",300,0,300
94332002,2024-12-16T16:50:11Z,"bsec123,Order ID: 222104, Ref.: 222104",200,0,200
94332565,2024-12-16T16:51:03Z,"JahidRD,Withdraw, Account No. 01810551552",0,1000,0
94338010,2024-12-16T16:59:19Z,"SakibAD,Deposit to SakibAD   BLG45GAFM6",200,0,200
94339596,2024-12-16T17:01:30Z,"JahidRD,Order ID: 222108, Ref.: 222108",900,0,900
94347420,2024-12-16T17:13:00Z,"Skjoy2233,Withdraw, Account No. 01320770021",0,500,0
94349135,2024-12-16T17:15:28Z,"JahidRD,Order ID: 222112, Ref.: 222112",600,0,600
94350380,2024-12-16T17:17:07Z,"0170160,Order ID: 222114, Ref.: 222114",200,0,200
94353485,2024-12-16T17:21:22Z,"mdfforid,Order ID: 222115, Ref.: 222115",200,0,200
94360184,2024-12-16T17:31:58Z,"Mahadi321,Order ID: 222118, Ref.: 222118",400,0,400
94374531,2024-12-16T18:01:04Z,"Mahadi321,Order ID: 222123, Ref.: 222123",200,0,200
94377188,2024-12-16T18:06:14Z,"Nadimbasa,Order ID: 222124, Ref.: 222124",200,0,200
94382497,2024-12-16T18:18:15Z,"Shahidu,Order ID: 222128, Ref.: 222128",200,0,200
94387902,2024-12-16T18:30:45Z,"Shahidu,Order ID: 222131, Ref.: 222131",200,0,200
94390404,2024-12-16T18:37:05Z,"Shahidu,Order ID: 222132, Ref.: 222132",200,0,200
94392031,2024-12-16T18:41:15Z,"Sohag1245,Order ID: 222133, Ref.: 222133",600,0,600
94400905,2024-12-16T19:03:56Z,"JahidRD,WDR APPROVED, Account No. 01810551552",0,7000,0
94402281,2024-12-16T19:08:22Z,"Shahidu,Order ID: 222134, Ref.: 222134",200,0,200
94407733,2024-12-16T19:25:23Z,"JahidRD,Order ID: 222135, Ref.: 222135",1000,0,1000
94415934,2024-12-16T19:51:18Z,"JahidRD,Order ID: 222137, Ref.: 222137",900,0,900
94418753,2024-12-16T20:03:27Z,"Master30xx,Order ID: 222139, Ref.: 222139",390,0,390
94419682,2024-12-16T20:07:20Z,"JahidRD,Order ID: 222141, Ref.: 222141",700,0,700
94422283,2024-12-16T20:18:53Z,"JahidRD,Order ID: 222143, Ref.: 222143",300,0,300
94424381,2024-12-16T20:28:43Z,"JahidRD,Order ID: 222144, Ref.: 222144",1000,0,1000
94424509,2024-12-16T20:29:15Z,"ParbasAD,Order ID: 222140, Ref.: 222140",500,0,500
94427388,2024-12-16T20:41:15Z,"JahidRD,Order ID: 222145, Ref.: 222145",1000,0,1000
94430770,2024-12-16T20:59:42Z,"JahidRD,Order ID: 222146, Ref.: 222146",700,0,700
94432862,2024-12-16T21:12:46Z,"JahidRD,Order ID: 222147, Ref.: 222147",300,0,300
94434245,2024-12-16T21:21:41Z,"JahidRD,Order ID: 222150, Ref.: 222150",1000,0,1000
94439066,2024-12-16T21:57:45Z,"Emon330055,Order ID: 222153, Ref.: 222153",700,0,700
94448640,2024-12-16T23:14:12Z,"JahidRD,WDR APPROVED, Account No. 01810551552",0,6000,0
94450564,2024-12-16T23:32:01Z,"JahidRD,Order ID: 222154, Ref.: 222154",400,0,400
94452090,2024-12-16T23:47:38Z,"JahidRD,Order ID: 222155, Ref.: 222155",500,0,500
94453647,2024-12-17T00:00:26Z,"ANABIYA5866,Order ID: 222156, Ref.: 222156",500,0,500
94472701,2024-12-17T02:17:33Z,"Babulahmed,WDR APPROVED, Account No. 01965840335",0,25000,0
94477758,2024-12-17T02:42:33Z,"Sohag1245,Order ID: 222159, Ref.: 222159",400,0,400
94482401,2024-12-17T03:01:46Z,"Akash321,Order ID: 222160, Ref.: 222160",120,0,120
94487325,2024-12-17T03:23:28Z,"11Julhas,Order ID: 222162, Ref.: 222162",500,0,500
94490373,2024-12-17T03:34:54Z,"mdfforid,Order ID: 222163, Ref.: 222163",200,0,200
94494931,2024-12-17T03:51:14Z,"Atik296,Order ID: 222165, Ref.: 222165",200,0,200
94498557,2024-12-17T04:05:03Z,"Atik296,Order ID: 222168, Ref.: 222168",480,0,480
94500646,2024-12-17T04:13:46Z,"Shojib123,Order ID: 222170, Ref.: 222170",200,0,200
94520110,2024-12-17T05:18:19Z,"mdsimanto,Order ID: 222183, Ref.: 222183",300,0,300
94523739,2024-12-17T05:28:52Z,"JahidRD,Order ID: 222188, Ref.: 222188",1000,0,1000
94523895,2024-12-17T05:29:23Z,"MDSOPYk,Order ID: 222187, Ref.: 222187",200,0,200
94527754,2024-12-17T05:39:24Z,"Atik296,Order ID: 222191, Ref.: 222191",490,0,490
94544156,2024-12-17T06:21:52Z,"JahidRD,Order ID: 222198, Ref.: 222198",500,0,500
94550868,2024-12-17T06:41:55Z,"md0174046,Order ID: 222206, Ref.: 222206",305,0,305
94558204,2024-12-17T06:59:52Z,"Betvorodemologin,Order ID: 222210, Ref.: 222210",500,0,500
94559795,2024-12-17T07:03:52Z,"mdrabbiAD,Deposit to mdrabbiAD from demo id BLH75RUBDV",500,0,500
94579515,2024-12-17T07:51:07Z,"Alibaba1,Order ID: 222218, Ref.: 222218",1000,0,1000
94581047,2024-12-17T07:54:30Z,"Kaysar11,Order ID: 222221, Ref.: 222221",1300,0,1300
94584025,2024-12-17T08:00:07Z,"Marufbd,Order ID: 222226, Ref.: 222226",400,0,400
94594810,2024-12-17T08:22:30Z,"Betvorodemologin,Order ID: 222232, Ref.: 222232",200,0,200
94602621,2024-12-17T08:37:11Z,"Sohag1245,Order ID: 222237, Ref.: 222237",1000,0,1000
94602786,2024-12-17T08:37:28Z,"rasel591,Deposit to rasel591 from demo id BLH85UI9GA",200,0,200
94604069,2024-12-17T08:39:51Z,"Babulahmed,ADDED ON CLIENT REQUEST, WITHDRAW REQ 25000 GIVEN 23000",2000,0,2000
94623154,2024-12-17T09:20:26Z,"Mehedi2211,Order ID: 222261, Ref.: 222261",200,0,200
94631110,2024-12-17T09:38:36Z,"Shamim170,Order ID: 222264, Ref.: 222264",300,0,300
94635493,2024-12-17T09:48:34Z,"mdrabbiAD,Withdraw, Account No. 01827065780",0,600,0
94644161,2024-12-17T10:05:25Z,"himell2211,Order ID: 222272, Ref.: 222272",200,0,200
94652672,2024-12-17T10:25:32Z,"Akash321,Order ID: 222276, Ref.: 222276",200,0,200
94663109,2024-12-17T10:48:11Z,"Karim777,BlH15YV8Wl",500,0,500
94667882,2024-12-17T10:59:28Z,"Akash321,Order ID: 222283, Ref.: 222283",200,0,200
94669104,2024-12-17T11:02:42Z,"shibuRD,Order ID: 222285, Ref.: 222285",200,0,200
94670594,2024-12-17T11:06:07Z,"shibuRD,Order ID: 222287, Ref.: 222287",500,0,500
94670975,2024-12-17T11:07:10Z,"Shojib123,Order ID: 222289, Ref.: 222289",200,0,200
94679581,2024-12-17T11:22:07Z,"Akash321,Order ID: 222290, Ref.: 222290",90,0,90
94681437,2024-12-17T11:25:51Z,"Skjoy2233,Order ID: 222297, Ref.: 222297",500,0,500
94689009,2024-12-17T11:39:55Z,"shibuRD,Order ID: 222291, Ref.: 222291",1000,0,1000
94711172,2024-12-17T12:05:35Z,"Kaysar11,Order ID: 222303, Ref.: 222303",600,0,600
94714494,2024-12-17T12:12:32Z,"Kaysar11,",30,0,30
94720469,2024-12-17T12:25:11Z,"mamunoor112,Order ID: 222308, Ref.: 222308",400,0,400
94726239,2024-12-17T12:36:22Z,"Shojib123,Order ID: 222309, Ref.: 222309",200,0,200
94726716,2024-12-17T12:37:21Z,"Zakirhossin,Order ID: 222310, Ref.: 222310",200,0,200
94732608,2024-12-17T12:50:57Z,"Hnhasan,BLH8645YRM",1000,0,1000
94733531,2024-12-17T12:52:32Z,"ParbasAD,Order ID: 222312, Ref.: 222312",500,0,500
94748715,2024-12-17T13:23:08Z,"Monju788788,Order ID: 222320, Ref.: 222320",1700,0,1700
94749517,2024-12-17T13:25:01Z,"Skhelalbd,Order ID: 222322, Ref.: 222322",500,0,500
94749966,2024-12-17T13:26:09Z,"Robiu,Order ID: 222321, Ref.: 222321",200,0,200
94752565,2024-12-17T13:33:07Z,"Alibaba1,Order ID: 222324, Ref.: 222324",1000,0,1000
94755051,2024-12-17T13:39:22Z,"ParbasAD,Order ID: 222325, Ref.: 222325",500,0,500
94756868,2024-12-17T13:44:16Z,"Shamim3210,BLH5660OIB",200,0,200
94757357,2024-12-17T13:45:19Z,"lizaa22,Order ID: 222326, Ref.: 222326",900,0,900
94758337,2024-12-17T13:46:48Z,"Robiu,Order ID: 222327, Ref.: 222327",200,0,200
94766933,2024-12-17T14:06:26Z,"Atik296,Order ID: 222331, Ref.: 222331",200,0,200
94784351,2024-12-17T14:36:09Z,"racilAD,Order ID: 222336, Ref.: 222336",200,0,200
94785800,2024-12-17T14:38:45Z,"shibuRD,Order ID: 222338, Ref.: 222338",2000,0,2000
94795915,2024-12-17T14:52:19Z,"Mona3333,Order ID: 222343, Ref.: 222343",300,0,300
94795910,2024-12-17T14:52:19Z,"Babul321,Order ID: 222342, Ref.: 222342",500,0,500
94799009,2024-12-17T15:00:16Z,"Minhaz29,Order ID: 222346, Ref.: 222346",200,0,200
94801928,2024-12-17T15:06:34Z,"sahinkam,Order ID: 222347, Ref.: 222347",200,0,200
94812948,2024-12-17T15:28:49Z,"Akash321,Order ID: 222349, Ref.: 222349",110,0,110
94818617,2024-12-17T15:40:01Z,"Nurehasan,Order ID: 222351, Ref.: 222351",300,0,300
94825019,2024-12-17T15:50:00Z,"mehedikg,Order ID: 222353, Ref.: 222353",200,0,200
94830667,2024-12-17T15:59:12Z,"shibuRD,Order ID: 222355, Ref.: 222355",2000,0,2000
94837264,2024-12-17T16:10:33Z,"sahinkam,Order ID: 222357, Ref.: 222357",200,0,200
94843914,2024-12-17T16:25:12Z,"ParbasAD,Order ID: 222360, Ref.: 222360",500,0,500
94866890,2024-12-17T16:57:00Z,"rimanahmed,Order ID: 222365, Ref.: 222365",500,0,500
94875658,2024-12-17T17:12:06Z,"Babul321,Order ID: 222361, Ref.: 222361",500,0,500
94906179,2024-12-17T18:05:40Z,"rimanahmed,WDR APPROVED, Account No. 01789947203",0,500,0
94929827,2024-12-17T19:10:20Z,"shibuRD,Order ID: 222370, Ref.: 222370",5000,0,5000
94930553,2024-12-17T19:12:40Z,"sohag8256,Order ID: 222371, Ref.: 222371",200,0,200
94952695,2024-12-17T20:04:31Z,"Bpsujon,Order ID: 222374, Ref.: 222374",200,0,200
94959813,2024-12-17T20:35:41Z,"shibuRD,WDR APPROVED, Account No. 01855-735462",0,8000,0
94966851,2024-12-17T21:08:10Z,"Zzz84,Order ID: 222377, Ref.: 222377",1000,0,1000
94972396,2024-12-17T21:43:28Z,"Ronju,Order ID: 222378, Ref.: 222378",200,0,200
94982426,2024-12-17T22:59:20Z,"Mdparves85,Order ID: 222381, Ref.: 222381",100,0,100
95000330,2024-12-18T01:17:56Z,"Mehedi2211,WDR APPROVED, Account No. 01887281416",0,700,0
95004423,2024-12-18T01:43:42Z,"Sohag1245,Order ID: 222383, Ref.: 222383",500,0,500
95006723,2024-12-18T01:57:18Z,"Mahadi321,Order ID: 222384, Ref.: 222384",200,0,200
95013479,2024-12-18T02:30:36Z,"Dnrana,Order ID: 222387, Ref.: 222387",200,0,200
95013684,2024-12-18T02:31:28Z,"Kaysar11,WDR APPROVED, Account No. 01795467334",0,800,0
95014209,2024-12-18T02:33:57Z,"Monju788788,Order ID: 222389, Ref.: 222389",3950,0,3950
95021026,2024-12-18T03:04:46Z,"Kaysar11,WDR APPROVED, Account No. 01795467334",0,960,0
95028945,2024-12-18T03:35:19Z,"Ponu10,WDR APPROVED, Account No. 01739400100",0,1000,0
95043361,2024-12-18T04:12:31Z,"shakil508,Order ID: 222392, Ref.: 222392",490,0,490
95060275,2024-12-18T05:05:25Z,"mdfforid,Order ID: 222395, Ref.: 222395",200,0,200
95089907,2024-12-18T06:19:15Z,"Betvorodemologin,Order ID: 222408, Ref.: 222408",500,0,500
95108587,2024-12-18T07:02:09Z,"Tarunray,Order ID: 222416, Ref.: 222416",200,0,200
95109481,2024-12-18T07:04:18Z,"Sohag1245,Order ID: 222417, Ref.: 222417",500,0,500
95113518,2024-12-18T07:15:24Z,"Babul321,Deposit to Babul321 from demo id  BLI26MGFDK 50 LOSS IN DEMO ID 450 ADD",450,0,450
95113551,2024-12-18T07:15:33Z,"JahidRD,Order ID: 222420, Ref.: 222420",1000,0,1000
95129436,2024-12-18T07:59:29Z,"Nuruddin57,Order ID: 222424, Ref.: 222424",300,0,300
95145640,2024-12-18T08:37:44Z,"souravami1010,Order ID: 222431, Ref.: 222431",250,0,250
95148385,2024-12-18T08:43:42Z,"Nuruddin57,Withdraw, Account No. 01712068840",0,1000,0
95162827,2024-12-18T09:12:08Z,"Sohag1245,Withdraw, Account No. 01941178238",0,800,0
95183990,2024-12-18T09:52:12Z,"Sohag1245,Order ID: 222445, Ref.: 222445",500,0,500
95189657,2024-12-18T10:01:01Z,"MDSOPYk,Order ID: 222411, Ref.: 222411",200,0,200
95207475,2024-12-18T10:34:35Z,"Shojib123,Order ID: 222454, Ref.: 222454",200,0,200
95213906,2024-12-18T10:45:31Z,"ParbasAD,Order ID: 222457, Ref.: 222457",300,0,300
95213904,2024-12-18T10:45:31Z,"khauer04,Order ID: 222456, Ref.: 222456",200,0,200
95214633,2024-12-18T10:47:38Z,"Ponu10,Order ID: 222459, Ref.: 222459",1000,0,1000
95219669,2024-12-18T10:58:26Z,"Sohag1245,Withdraw, Account No. 01941178238",0,700,0
95225249,2024-12-18T11:10:25Z,"Sohag1245,Order ID: 222461, Ref.: 222461",400,0,400
95229586,2024-12-18T11:18:35Z,"Ponu10,Order ID: 222462, Ref.: 222462",2000,0,2000
95231471,2024-12-18T11:22:55Z,"Abdus321,Order ID: 222465, Ref.: 222465",240,0,240
95236389,2024-12-18T11:30:10Z,"shibuRD,Order ID: 222469, Ref.: 222469",1000,0,1000
95244364,2024-12-18T11:35:03Z,"shibuRD,Order ID: 222471, Ref.: 222471",2000,0,2000
95247309,2024-12-18T11:40:50Z,"Hridoy3210,Bl46WP042",300,0,300
95251274,2024-12-18T11:49:24Z,"shibuRD,Withdraw, Account No. 01855-735462",0,4500,0
95254810,2024-12-18T11:56:48Z,"01944011335,Order ID: 222484, Ref.: 222484",500,0,500
95254922,2024-12-18T11:57:01Z,"Rajaul12,BL46XLVKI",100,0,100
95257484,2024-12-18T12:01:36Z,"Mahadi321,Order ID: 222485, Ref.: 222485",200,0,200
95257804,2024-12-18T12:02:20Z,"Monirmia,Order ID: 222486, Ref.: 222486",500,0,500
95264501,2024-12-18T12:14:24Z,"Sohag1245,Order ID: 222490, Ref.: 222490",500,0,500
95268539,2024-12-18T12:22:16Z,"Hridoy3210,BLI86YDINY",200,0,200
95269379,2024-12-18T12:24:01Z,"JahidRD,Order ID: 222492, Ref.: 222492",1000,0,1000
95270470,2024-12-18T12:26:03Z,"01794432460,Order ID: 222493, Ref.: 222493",200,0,200
95271983,2024-12-18T12:28:59Z,"Shojib123,Order ID: 222494, Ref.: 222494",200,0,200
95278318,2024-12-18T12:36:20Z,"mdazom8853,Order ID: 222497, Ref.: 222497",1000,0,1000
95279671,2024-12-18T12:38:42Z,"Ashik6,Order ID: 222498, Ref.: 222498",200,0,200
95283389,2024-12-18T12:44:21Z,"01794432460,Order ID: 222500, Ref.: 222500",200,0,200
95285926,2024-12-18T12:49:07Z,"Hridoy3210,Bl16ZBDI3",300,0,300
95287243,2024-12-18T12:51:46Z,"01786754362,Order ID: 222506, Ref.: 222506",200,0,200
95288787,2024-12-18T12:55:06Z,"JahidRD,Order ID: 222510, Ref.: 222510",1500,0,1500
95295275,2024-12-18T13:09:49Z,"Abdus321,Order ID: 222513, Ref.: 222513",200,0,200
95297634,2024-12-18T13:14:11Z,"supperminion,Order ID: 222514, Ref.: 222514",200,0,200
95298374,2024-12-18T13:15:53Z,"MdTaijul,Order ID: 222516, Ref.: 222516",490,0,490
95304769,2024-12-18T13:28:21Z,"Shadin1122,Order ID: 222522, Ref.: 222522",340,0,340
95305682,2024-12-18T13:30:48Z,"Daba7070,Order ID: 222525, Ref.: 222525",500,0,500
95306524,2024-12-18T13:32:30Z,"Ponu10,Order ID: 222527, Ref.: 222527",3000,0,3000
95306520,2024-12-18T13:32:30Z,"Hanifa18,Order ID: 222526, Ref.: 222526",200,0,200
95318347,2024-12-18T13:56:26Z,"error34,Order ID: 222496, Ref.: 222496",200,0,200
95323336,2024-12-18T14:06:02Z,"JahidRD,Order ID: 222536, Ref.: 222536",1000,0,1000
95327331,2024-12-18T14:13:54Z,"MuhammadjasimAR,BLI673KGIC",200,0,200
95329531,2024-12-18T14:19:15Z,"Robiu,Order ID: 222540, Ref.: 222540",200,0,200
95332278,2024-12-18T14:25:03Z,"JahidRD,Order ID: 222511, Ref.: 222511",2000,0,2000
95337190,2024-12-18T14:35:32Z,"srejon22,Withdraw, Account No. 01857450897",0,1085,0
95347553,2024-12-18T14:44:16Z,"JahidRD,Order ID: 222559, Ref.: 222559",1400,0,1400
95352387,2024-12-18T14:51:53Z,"MdTaijul,Order ID: 222560, Ref.: 222560",490,0,490
95354441,2024-12-18T14:55:17Z,"Mona3333,Order ID: 222561, Ref.: 222561",400,0,400
95361182,2024-12-18T15:05:47Z,"Mdmurad09,Order ID: 222564, Ref.: 222564",500,0,500
95361181,2024-12-18T15:05:47Z,"01945606656,Order ID: 222562, Ref.: 222562",200,0,200
95361322,2024-12-18T15:06:00Z,"JahidRD,Order ID: 222565, Ref.: 222565",1200,0,1200
95361466,2024-12-18T15:06:10Z,"Aadrit688,Order ID: 222563, Ref.: 222563",500,0,500
95362847,2024-12-18T15:08:24Z,"Mdhasa,Order ID: 222566, Ref.: 222566",200,0,200
95366581,2024-12-18T15:15:05Z,"Hnhasan,Bl075R133",1000,0,1000
95381001,2024-12-18T15:40:51Z,"Robiu,Order ID: 222584, Ref.: 222584",200,0,200
95391685,2024-12-18T16:00:35Z,"sagor81ar,BlI876SHEQ",200,0,200
95392534,2024-12-18T16:01:57Z,"Shokal2020,Order ID: 222601, Ref.: 222601",1000,0,1000
95403521,2024-12-18T16:20:31Z,"Aadrit688,WDR APPROVED, Account No. 01619548688",0,800,0
95406691,2024-12-18T16:27:21Z,"Babul321,Order ID: 222614, Ref.: 222614",500,0,500
95407636,2024-12-18T16:29:07Z,"Aadrit688,Order ID: 222615, Ref.: 222615",200,0,200
95408699,2024-12-18T16:31:13Z,"MDSOPYk,Order ID: 222616, Ref.: 222616",200,0,200
95430156,2024-12-18T17:04:48Z,"MuhammadjasimAR,Deposit to MuhammadjasimAR  BLI778FTHB",400,0,400
95436574,2024-12-18T17:13:34Z,"Dnrana,Withdraw from Dnrana(wrong bets)",0,697,0
95438096,2024-12-18T17:14:18Z,"01767072630,BLI578LDWJ",200,0,200
95440672,2024-12-18T17:19:27Z,"Mahadi321,Order ID: 222627, Ref.: 222627",300,0,300
95443288,2024-12-18T17:24:00Z,"Shahidu,Order ID: 222629, Ref.: 222629",200,0,200
95455453,2024-12-18T17:46:27Z,"Mahadi321,Order ID: 222647, Ref.: 222647",200,0,200
95455957,2024-12-18T17:47:27Z,"Betvorosup02,Withdraw from Betvoromaster001(Dnrana wrong bets)",697,0,697
95461087,2024-12-18T17:57:50Z,"MDSOPYk,Order ID: 222652, Ref.: 222652",200,0,200
95462315,2024-12-18T18:00:55Z,"shibuRD,Order ID: 222653, Ref.: 222653",1000,0,1000
95487462,2024-12-18T18:56:31Z,"MDSOPYk,Order ID: 222659, Ref.: 222659",300,0,300
95488015,2024-12-18T18:57:47Z,"MDSOPYk,",15,0,15
95490136,2024-12-18T19:02:37Z,"Betvorodemologin,Order ID: 222660, Ref.: 222660",100,0,100
95490455,2024-12-18T19:03:26Z,"Betvorodemologin,amount rev",0,100,0
95504561,2024-12-18T19:37:19Z,"Siam98,Order ID: 222667, Ref.: 222667",1000,0,1000
95504678,2024-12-18T19:37:40Z,"shibuRD,Order ID: 222654, Ref.: 222654",5000,0,5000
95512589,2024-12-18T20:02:18Z,"rifat5516,Order ID: 222670, Ref.: 222670",500,0,500
95519208,2024-12-18T20:27:01Z,"rifat5516,WDR APPROVED, Account No. 01755164915",0,1000,0
95520078,2024-12-18T20:31:21Z,"rifat5516,amount refund",1000,0,1000
95520482,2024-12-18T20:33:31Z,"rifat5516,WDR APPROVED, Account No. 01755164915",0,900,0
95524551,2024-12-18T20:51:35Z,"Farhan83,Order ID: 222675, Ref.: 222675",200,0,200
95536374,2024-12-18T21:49:16Z,"ANABIYA5866,Order ID: 222680, Ref.: 222680",1000,0,1000
95551782,2024-12-18T23:32:08Z,"ANABIYA5866,Order ID: 222686, Ref.: 222686",1000,0,1000
95552107,2024-12-18T23:35:19Z,"ANABIYA5866,Order ID: 222687, Ref.: 222687",1000,0,1000
95562696,2024-12-19T01:05:36Z,"alamgir1234,Order ID: 222689, Ref.: 222689",200,0,200
95572105,2024-12-19T01:49:40Z,"Marufbd,Order ID: 222692, Ref.: 222692",200,0,200
